DateTime,Entries,UniqueIPs
1518523054,3732,3732
1518524073,3725,3725
1518525071,3728,3728
1518525946,3747,3747
1518527037,3737,3737
1518528522,3782,3782
1518529549,3762,3762
1518530867,3763,3763
1518532055,3804,3804
1518532952,3778,3778
1518534948,3794,3794
1518535712,3811,3811
1518536745,3749,3749
1518538848,3772,3772
1518539781,3750,3750
1518540636,3769,3769
1518540990,3775,3775
1518541853,3769,3769
1518542653,3788,3788
1518544597,3794,3794
1518545746,3830,3830
1518547914,3853,3853
1518548874,3862,3862
1518550261,3843,3843
1518550956,3852,3852
1518551794,3869,3869
1518552676,3877,3877
1518553840,3879,3879
1518554739,3906,3906
1518556242,3910,3910
1518557523,3915,3915
1518558400,3956,3956
1518559848,3968,3968
1518560909,3999,3999
1518562591,4023,4023
1518563695,4015,4015
1518565368,3988,3988
1518567054,4006,4006
1518568237,3998,3998
1518568952,3996,3996
1518570072,3977,3977
1518570950,3992,3992
1518571869,3993,3993
1518572753,3997,3997
1518574491,4006,4006
1518575312,4021,4021
1518576164,4021,4021
1518577807,4039,4039
1518579045,4045,4045
1518579943,4051,4051
1518581089,4052,4052
1518581680,4064,4064
1518582511,4079,4079
1518583541,4068,4068
1518585049,4072,4072
1518586271,4059,4059
1518586954,4064,4064
1518587807,4072,4072
1518588646,4092,4092
1518590213,4091,4091
1518591413,4090,4090
1518592253,4102,4102
1518594051,4092,4092
1518595464,4090,4090
1518596450,4112,4112
1518596919,4122,4122
1518597856,4126,4126
1518599670,4109,4109
1518601355,4107,4107
1518602208,4092,4092
1518603049,4106,4106
1518603946,4123,4123
1518604961,4094,4094
1518605799,4101,4101
1518606644,4076,4076
1518607825,4052,4052
1518608560,4041,4041
1518609401,4030,4030
1518610249,4040,4040
1518610482,4042,4042
1518611477,4024,4024
1518612159,4030,4030
1518613843,4022,4022
1518615758,3978,3978
1518617679,3999,3999
1518619251,3972,3972
1518620208,3986,3986
1518621091,3950,3950
1518622068,3962,3962
1518623153,3949,3949
1518624654,3945,3945
1518626576,3950,3950
1518627863,3948,3948
1518628833,3970,3970
1518629982,3959,3959
1518630976,3963,3963
1518631852,3981,3981
1518632083,3987,3987
1518633075,3970,3970
1518633938,3981,3981
1518635275,3981,3981
1518636674,3983,3983
1518637542,4002,4002
1518638486,4012,4012
1518639343,4029,4029
1518640114,4047,4047
1518640957,4035,4035
1518642482,4051,4051
1518643711,4072,4072
1518644576,4066,4066
1518646474,4108,4108
1518649389,4123,4123
1518650454,4133,4133
1518651391,4118,4118
1518652965,4128,4128
1518654052,4130,4130
1518654521,4136,4136
1518655555,4097,4097
1518657054,4097,4097
1518658122,4113,4113
1518659037,4083,4083
1518659804,4092,4092
1518660642,4082,4082
1518662132,4050,4050
1518663392,4042,4042
1518664482,4079,4079
1518666154,4086,4086
1518667853,4085,4085
1518668807,4116,4116
1518669942,4075,4075
1518672277,4068,4068
1518673350,4078,4078
1518674242,4057,4057
1518675059,4072,4072
1518676959,4072,4072
1518677798,4087,4087
1518678652,4081,4081
1518680550,4074,4074
1518682251,4095,4095
1518683130,4110,4110
1518684160,4077,4077
1518684999,4096,4096
1518685847,4078,4078
1518686731,4089,4089
1518687639,4080,4080
1518688593,4052,4052
1518689676,4062,4062
1518691362,4039,4039
1518692456,4020,4020
1518693348,4029,4029
1518694568,3992,3992
1518695798,4006,4006
1518696665,3984,3984
1518697721,3999,3999
1518698767,3968,3968
1518699711,3949,3949
1518700554,3966,3966
1518701976,3910,3910
1518702838,3927,3927
1518703849,3907,3907
1518705514,3886,3886
1518706459,3910,3910
1518707692,3914,3914
1518708648,3884,3884
1518709609,3872,3872
1518711280,3856,3856
1518712268,3830,3830
1518713164,3814,3814
1518714580,3805,3805
1518716452,3785,3785
1518717307,3804,3804
1518719145,3784,3784
1518719994,3748,3748
1518720983,3734,3734
1518721845,3737,3737
1518724903,3716,3716
1518725764,3723,3723
1518726515,3735,3735
1518728402,3648,3648
1518729317,3671,3671
1518730252,3657,3657
1518731142,3655,3655
1518732651,3656,3656
1518733719,3666,3666
1518734744,3646,3646
1518735827,3634,3634
1518736851,3658,3658
1518737324,3660,3660
1518739197,3638,3638
1518740082,3647,3647
1518741069,3629,3629
1518741947,3638,3638
1518743758,3619,3619
1518747053,3581,3581
1518748655,3543,3543
1518749484,3552,3552
1518750871,3511,3511
1518752169,3466,3466
1518752555,3467,3467
1518754479,3468,3468
1518756152,3472,3472
